movieId,title,year,genres,avgRating,ratingCount,tmdbId,imdbId
4928,That Obscure Object of Desire (Cet obscur objet du désir),1977,Drama,4.0,640,5781,75824
5475,Z,1969,Drama|Mystery|Thriller,4.0,616,2721,65234
3415,"Mirror, The (Zerkalo)",1975,Drama,4.0,504,1396,72443
5304,"Rome, Open City (a.k.a. Open City) (Roma, città aperta)",1945,Drama|War,4.0,478,307,38890
7939,Through a Glass Darkly (Såsom i en spegel),1961,Drama,4.0,350,11602,55499
26712,35 Up,1991,Documentary,4.0,335,20562,101254
26003,Night and Fog (Nuit et brouillard),1955,Crime|Documentary|War,4.0,302,803,48434
36363,Kin-Dza-Dza!,1986,Comedy|Drama|Sci-Fi,4.0,297,20874,91341
7096,Rivers and Tides,2001,Documentary,4.0,274,30140,307385
8188,Sansho the Bailiff (Sanshô dayû),1954,Drama,4.0,206,20532,47445
31545,"Trou, Le (Hole, The) (Night Watch, The)",1960,Crime|Film-Noir,4.0,105,29259,54407
457,"Fugitive, The",1993,Thriller,3.99,49581,5503,106977
2502,Office Space,1999,Comedy|Crime,3.99,20328,1542,151804
2542,"Lock, Stock & Two Smoking Barrels",1998,Comedy|Crime|Thriller,3.99,15325,100,120735
1266,Unforgiven,1992,Drama|Western,3.99,14151,33,105695
1263,"Deer Hunter, The",1978,Drama|War,3.99,10572,11778,77416
55820,No Country for Old Men,2007,Crime|Drama,3.99,10248,6977,477348
1293,Gandhi,1982,Drama,3.99,10028,783,83987
34405,Serenity,2005,Action|Adventure|Sci-Fi,3.99,7716,16320,379786
307,Three Colors: Blue (Trois couleurs: Bleu),1993,Drama,3.99,6676,108,108394
1292,Being There,1979,Comedy|Drama,3.99,6355,10322,78841
2788,Monty Python's And Now for Something Completely Different,1971,Comedy,3.99,5816,9267,66765
2010,Metropolis,1927,Drama|Sci-Fi,3.99,5437,19,17136
6331,Spellbound,2002,Documentary,3.99,2888,16636,334405
109374,"Grand Budapest Hotel, The",2014,Comedy|Drama,3.99,2230,120467,2278388
3365,"Searchers, The",1956,Drama|Western,3.99,2128,3114,49730
581,"Celluloid Closet, The",1995,Documentary,3.99,1883,32562,112651
2732,Jules and Jim (Jules et Jim),1961,Drama|Romance,3.99,1720,1628,55032
1066,Shall We Dance,1937,Comedy|Musical|Romance,3.99,1415,31530,29546
7063,"Aguirre: The Wrath of God (Aguirre, der Zorn Gottes)",1972,Adventure|Drama,3.99,1301,2000,68182
1046,Beautiful Thing,1996,Drama|Romance,3.99,1287,10938,115640
26729,Hearts of Darkness: A Filmmakers Apocalypse,1991,Documentary,3.99,918,4539,102015
2927,Brief Encounter,1946,Drama|Romance,3.99,913,851,37558
5017,"Big Heat, The",1953,Drama|Film-Noir,3.99,644,14580,45555
363,"Wonderful, Horrible Life of Leni Riefenstahl, The (Macht der Bilder: Leni Riefenstahl, Die)",1993,Documentary,3.99,643,41647,107472
66371,Departures (Okuribito),2008,Drama,3.99,584,16804,1069238
65188,Dear Zachary: A Letter to a Son About His Father,2008,Documentary,3.99,446,15584,1152758
8684,"Man Escaped, A (Un  condamné à mort s'est échappé ou Le vent souffle où il veut)",1956,Adventure|Drama,3.99,294,15244,49902
6981,"Ordet (Word, The)",1955,Drama,3.99,154,48035,48452
53883,"Power of Nightmares, The: The Rise of the Politics of Fear",2004,Documentary,3.99,154,49870,430484
102217,Bill Hicks: Revelations,1993,Comedy,3.99,50,25117,152183
919,"Wizard of Oz, The",1939,Adventure|Children|Fantasy|Musical,3.98,23445,630,32138
3147,"Green Mile, The",1999,Crime|Drama,3.98,21080,497,120689
1080,Monty Python's Life of Brian,1979,Comedy,3.98,20557,583,79470
58,"Postman, The (Postino, Il)",1994,Comedy|Drama|Romance,3.98,11549,11010,110877
1175,Delicatessen,1991,Comedy|Drama|Romance,3.98,7059,892,101700
3362,Dog Day Afternoon,1975,Crime|Drama,3.98,7045,968,72890
64614,Gran Torino,2008,Crime|Drama,3.98,6379,13223,1205489
1245,Miller's Crossing,1990,Crime|Drama|Film-Noir|Thriller,3.98,6060,379,100150
3037,Little Big Man,1970,Western,3.98,4033,11040,65988
3265,Hard-Boiled (Lat sau san taam),1992,Action|Crime|Drama|Thriller,3.98,2782,11782,104684
94959,Moonrise Kingdom,2012,Comedy|Drama|Romance,3.98,2312,83666,1748122
7981,Infernal Affairs (Mou gaan dou),2002,Crime|Drama|Thriller,3.98,1888,10775,338564
556,"War Room, The",1993,Documentary,3.98,1219,26408,108515
116797,The Imitation Game,2014,Drama|Thriller,3.98,759,205596,2084970
8128,Au revoir les enfants,1987,Drama,3.98,742,1786,92593
38304,No Direction Home: Bob Dylan,2005,Documentary,3.98,705,19082,367555
89759,"Separation, A (Jodaeiye Nader az Simin)",2011,Drama,3.98,590,60243,1832382
3989,One Day in September,1999,Documentary,3.98,581,34045,230591
31364,Memories of Murder (Salinui chueok),2003,Crime|Drama|Mystery|Thriller,3.98,576,11423,353969
4920,"Now, Voyager",1942,Drama|Romance,3.98,471,32847,35140
50658,49 Up,2005,Documentary,3.98,384,13365,473434
5825,"Life and Death of Colonel Blimp, The",1943,Drama|Romance|War,3.98,304,25037,36112
32892,Ivan's Childhood (a.k.a. My Name is Ivan) (Ivanovo detstvo),1962,Drama|War,3.98,300,31442,56111
95858,For the Birds,2000,Animation|Children|Comedy,3.98,213,13930,248808
95311,Presto,2008,Animation|Children|Comedy|Fantasy,3.98,168,13042,1245104
8785,Early Summer (Bakushû),1951,Drama,3.98,132,50247,43313
89678,Northanger Abbey,2007,Drama|Romance,3.98,82,18093,844794
17,Sense and Sensibility,1995,Drama|Romance,3.97,20667,4584,114388
33794,Batman Begins,2005,Action|Crime|IMAX,3.97,18686,272,372784
1242,Glory,1989,Drama|War,3.97,12266,9665,97441
54286,"Bourne Ultimatum, The",2007,Action|Crime|Thriller,3.97,10798,2503,440963
55247,Into the Wild,2007,Action|Adventure|Drama,3.97,4945,5915,758758
3681,For a Few Dollars More (Per qualche dollaro in più),1965,Action|Drama|Thriller|Western,3.97,4638,938,59578
3198,Papillon,1973,Crime|Drama,3.97,4483,5924,70511
2819,Three Days of the Condor (3 Days of the Condor),1975,Drama|Mystery|Romance|Thriller,3.97,3440,11963,73802
1238,Local Hero,1983,Comedy,3.97,3194,11235,85859
123,Chungking Express (Chung Hing sam lam),1994,Drama|Mystery|Romance,3.97,2309,11104,109424
55442,Persepolis,2007,Animation|Drama,3.97,2249,2011,808417
4037,House of Games,1987,Crime|Film-Noir|Mystery|Thriller,3.97,1970,26719,93223
4967,No Man's Land,2001,Drama|War,3.97,1900,8342,283509
4406,"Man Who Shot Liberty Valance, The",1962,Crime|Drama|Western,3.97,1848,11697,56217
2068,Fanny and Alexander (Fanny och Alexander),1982,Drama|Fantasy|Mystery,3.97,1834,5961,83922
1111,Microcosmos (Microcosmos: Le peuple de l'herbe),1996,Documentary,3.97,1764,9305,117040
3814,Love and Death,1975,Comedy,3.97,1684,11686,73312
3467,Hud,1963,Drama|Western,3.97,1530,24748,57163
2932,Days of Heaven,1978,Drama,3.97,1358,16642,77405
4546,"Vanishing, The (Spoorloos)",1988,Drama|Thriller,3.97,1355,8740,96163
8154,"Dolce Vita, La",1960,Drama,3.97,1268,439,53779
65514,Ip Man,2008,Action|Drama|War,3.97,1111,14756,1220719
7925,"Hidden Fortress, The (Kakushi-toride no san-akunin)",1958,Action|Adventure,3.97,982,1059,51808
6235,Europa Europa (Hitlerjunge Salomon),1990,Drama|War,3.97,909,8996,99776
55721,Elite Squad (Tropa de Elite),2007,Action|Crime|Drama|Thriller,3.97,898,7347,861739
27741,"Twilight Samurai, The (Tasogare Seibei)",2002,Drama|Romance,3.97,707,12496,351817
27727,Head-On (Gegen die Wand),2004,Drama|Romance,3.97,674,363,347048
4783,"Endurance: Shackleton's Legendary Antarctic Expedition, The",2000,Documentary,3.97,645,32567,264578
4422,Cries and Whispers (Viskningar och rop),1972,Drama,3.97,644,10238,69467
26903,Whisper of the Heart (Mimi wo sumaseba),1995,Animation|Drama|Romance,3.97,458,37797,113824
8620,"Exterminating Angel, The (Ángel exterminador, El)",1962,Comedy|Drama|Fantasy|Mystery,3.97,434,29264,56732
6273,In a Lonely Place,1950,Drama|Film-Noir|Mystery|Romance,3.97,390,17057,42593
3739,Trouble in Paradise,1932,Comedy|Romance,3.97,388,195,23622
6611,Umberto D.,1952,Drama,3.97,375,833,45274
50740,Seven Up!,1964,Documentary,3.97,359,51863,58578
7505,"Kingdom, The (Riget)",1994,Drama|Horror|Mystery,3.97,334,22137,108906
7043,Vivre sa vie: Film en douze tableaux (My Life to Live),1962,Drama,3.97,306,1626,56663
3338,For All Mankind,1989,Documentary,3.97,256,20423,97372
6123,Sunless (Sans Soleil),1983,Documentary,3.97,205,1563,84628
32657,"Man Who Planted Trees, The (Homme qui plantait des arbres, L')",1987,Animation|Drama,3.97,196,49565,93488
4806,"Shop on Main Street, The (Obchod na korze)",1965,Drama,3.97,187,25905,59527
924,2001: A Space Odyssey,1968,Adventure|Drama|Sci-Fi,3.96,25253,62,62622
1953,"French Connection, The",1971,Action|Crime|Thriller,3.96,8571,1051,67116
68358,Star Trek,2009,Action|Adventure|Sci-Fi|IMAX,3.96,7690,13475,796366
53123,Once,2006,Drama|Musical|Romance,3.96,2154,5723,907657
59387,"Fall, The",2006,Adventure|Drama|Fantasy,3.96,1731,14784,460791
77455,Exit Through the Gift Shop,2010,Comedy|Documentary,3.96,1591,39452,1587707
946,To Be or Not to Be,1942,Comedy|Drama|War,3.96,1391,198,35446
665,Underground,1995,Comedy|Drama|War,3.96,1148,11902,114787
27815,"Chorus, The (Choristes, Les)",2004,Drama,3.96,1078,5528,372824
58303,"Counterfeiters, The (Die Fälscher)",2007,Crime|Drama|War,3.96,1055,7862,813547
1809,Fireworks (Hana-bi),1997,Crime|Drama,3.96,1046,5910,119250
7091,Horse Feathers,1932,Comedy,3.96,887,13912,23027
927,"Women, The",1939,Comedy,3.96,880,22490,32143
6777,Judgment at Nuremberg,1961,Drama,3.96,853,821,55031
4187,Lilies of the Field,1963,Drama,3.96,821,38805,57251
37240,Why We Fight,2005,Documentary,3.96,776,14286,436971
2624,After Life (Wandafuru raifu),1998,Drama|Fantasy,3.96,762,17962,165078
74324,Temple Grandin,2010,Drama,3.96,575,33602,1278469
6271,Day for Night (La Nuit Américaine),1973,Comedy|Drama|Romance,3.96,493,1675,70460
26528,Anne of Green Gables,1985,Children|Drama,3.96,477,17663,88727
6433,"Man with the Movie Camera, The (Chelovek s kino-apparatom)",1929,Documentary,3.96,436,26317,19760
5121,Stroszek,1977,Comedy|Drama,3.96,318,11698,75276
26326,"Holy Mountain, The (Montaña sagrada, La)",1973,Drama,3.96,309,8327,71615
5932,Burden of Dreams,1982,Documentary,3.96,274,42124,83702
5022,"Servant, The",1963,Drama,3.96,224,42987,57490
100556,"Act of Killing, The",2012,Documentary,3.96,216,123678,2375605
26578,"Sacrifice, The (Offret - Sacraficatio)",1986,Drama,3.96,200,24657,91670
82143,Alone in the Wilderness,2004,Documentary,3.96,189,14463,437806
42217,Late Spring (Banshun),1949,Drama,3.96,168,20530,41154
3578,Gladiator,2000,Action|Adventure|Drama,3.95,32878,98,172495
2997,Being John Malkovich,1999,Comedy|Drama|Fantasy,3.95,27160,492,120601
63082,Slumdog Millionaire,2008,Crime|Drama|Romance,3.95,9208,12405,1010048
29,"City of Lost Children, The (Cité des enfants perdus, La)",1995,Adventure|Drama|Fantasy|Mystery|Sci-Fi,3.95,8520,902,112682
3275,"Boondock Saints, The",2000,Action|Crime|Drama|Thriller,3.95,8027,8374,144117
1231,"Right Stuff, The",1983,Drama,3.95,7902,9549,86197
2289,"Player, The",1992,Comedy|Crime|Drama,3.95,7846,10403,105151
56782,There Will Be Blood,2007,Drama|Western,3.95,5233,7345,469494
89745,"Avengers, The",2012,Action|Adventure|Sci-Fi|IMAX,3.95,4959,24428,848228
1227,Once Upon a Time in America,1984,Crime|Drama,3.95,4288,311,87843
88125,Harry Potter and the Deathly Hallows: Part 2,2011,Action|Adventure|Drama|Fantasy|Mystery|IMAX,3.95,3983,12445,1201607
1537,Shall We Dance? (Shall We Dansu?),1996,Comedy|Drama|Romance,3.95,3876,11239,117615
2966,"Straight Story, The",1999,Adventure|Drama,3.95,3691,404,166896
8132,Gladiator,1992,Action|Drama,3.95,3595,16219,104346
1944,From Here to Eternity,1953,Drama|Romance|War,3.95,2941,11426,45793
971,Cat on a Hot Tin Roof,1958,Drama,3.95,2874,261,51459
2677,Buena Vista Social Club,1999,Documentary|Musical,3.95,2653,11779,186508
1927,All Quiet on the Western Front,1930,Action|Drama|War,3.95,2600,143,20629
26662,Kiki's Delivery Service (Majo no takkyûbin),1989,Adventure|Animation|Children|Drama|Fantasy,3.95,2474,16859,97814
1734,My Life in Pink (Ma vie en rose),1997,Comedy|Drama,3.95,1854,27103,119590
2070,Tender Mercies,1983,Drama|Romance|Western,3.95,1756,42121,86423
27803,"Sea Inside, The (Mar adentro)",2004,Drama,3.95,1449,1913,369702
5120,Sleuth,1972,Comedy|Mystery|Thriller,3.95,1340,993,69281
2970,Fitzcarraldo,1982,Adventure|Drama,3.95,1279,9343,83946
6791,Babette's Feast (Babettes gæstebud),1987,Drama,3.95,1178,11832,92603
2612,Mildred Pierce,1945,Drama|Film-Noir,3.95,1103,3309,37913
73344,"Prophet, A (Un Prophète)",2009,Crime|Drama,3.95,1030,21575,1235166
89774,Warrior,2011,Drama,3.95,949,59440,1291584
6852,In Cold Blood,1967,Crime|Drama,3.95,916,18900,61809
6666,"Discreet Charm of the Bourgeoisie, The (Charme discret de la bourgeoisie, Le)",1972,Comedy|Drama|Fantasy,3.95,896,4593,68361
7560,Fail-Safe,1964,Drama|Thriller|War,3.95,873,502,58083
1069,"Murder, My Sweet",1944,Crime|Film-Noir|Thriller,3.95,764,1834,37101
7075,"Court Jester, The",1956,Adventure|Comedy|Musical,3.95,702,11839,49096
5603,"Lavender Hill Mob, The",1951,Comedy|Crime,3.95,668,32961,44829
85342,Elite Squad: The Enemy Within (Tropa de Elite 2 - O Inimigo Agora É Outro),2010,Action|Crime|Drama,3.95,590,47931,1555149
3736,"Ace in the Hole (Big Carnival, The)",1951,Drama,3.95,509,25364,43338
7135,Shoot the Piano Player (Tirez sur le pianiste),1960,Crime|Drama|Romance|Thriller,3.95,468,1818,54389
93721,Jiro Dreams of Sushi,2011,Documentary,3.95,464,80767,1772925
6660,"Red Shoes, The",1948,Drama|Fantasy|Musical|Romance,3.95,442,19542,40725
8195,"Avventura, L' (Adventure, The)",1960,Drama|Mystery|Romance,3.95,432,5165,53619
25850,Holiday,1938,Comedy|Drama|Romance,3.95,428,16274,30241
7478,Swimming to Cambodia,1987,Drama,3.95,398,42015,94089
5056,"Enigma of Kaspar Hauser, The (a.k.a. Mystery of Kaspar Hauser, The) (Jeder für sich und Gott Gegen Alle)",1974,Crime|Drama,3.95,389,11710,71691
8239,Viridiana,1961,Comedy|Drama,3.95,344,4497,55601
26171,Play Time (a.k.a. Playtime),1967,Comedy,3.95,265,10227,62136
25954,Orpheus (Orphée),1950,Drama|Fantasy|Romance,3.95,201,4558,41719
92475,All Watched Over by Machines of Loving Grace,2011,Documentary,3.95,64,192695,1955162
2918,Ferris Bueller's Day Off,1986,Comedy,3.94,23317,9377,91042
36,Dead Man Walking,1995,Crime|Drama,3.94,20809,687,112818
1732,"Big Lebowski, The",1998,Comedy|Crime,3.94,20725,115,118715
4262,Scarface,1983,Action|Crime|Drama,3.94,10494,111,86250
741,Ghost in the Shell (Kôkaku kidôtai),1995,Animation|Sci-Fi,3.94,7072,9323,113568
2951,"Fistful of Dollars, A (Per un pugno di dollari)",1964,Action|Western,3.94,6591,391,58461
1296,"Room with a View, A",1986,Drama|Romance,3.94,6556,11257,91867
1253,"Day the Earth Stood Still, The",1951,Drama|Sci-Fi|Thriller,3.94,6259,828,43456
1449,Waiting for Guffman,1996,Comedy,3.94,5957,16448,118111
2067,Doctor Zhivago,1965,Drama|Romance|War,3.94,5685,907,59113
4327,"Magnificent Seven, The",1960,Adventure|Western,3.94,3875,966,54047
2917,Body Heat,1981,Crime|Thriller,3.94,3816,14412,82089
8638,Before Sunset,2004,Drama|Romance,3.94,3449,80,381681
1289,Koyaanisqatsi (a.k.a. Koyaanisqatsi: Life Out of Balance),1983,Documentary,3.94,2748,11314,85809
1963,Take the Money and Run,1969,Comedy|Crime,3.94,2314,11485,65063
6380,Capturing the Friedmans,2003,Documentary,3.94,1768,2260,342172
112556,Gone Girl,2014,Drama|Thriller,3.94,1479,210577,2267998
3347,Never Cry Wolf,1983,Adventure|Drama,3.94,1315,14280,86005
5319,Nine Queens (Nueve reinas),2000,Crime|Thriller,3.94,1246,18079,247586
6639,Wait Until Dark,1967,Drama|Thriller,3.94,1152,11206,62467
116,Anne Frank Remembered,1995,Documentary,3.94,949,51352,112373
8542,"Day at the Races, A",1937,Comedy|Musical,3.94,873,11939,28772
7023,"Wedding Banquet, The (Xi yan)",1993,Comedy|Drama|Romance,3.94,860,9261,107156
47491,Adam's Apples (Adams æbler),2005,Comedy|Drama,3.94,541,1023,418455
96488,Searching for Sugar Man,2012,Documentary,3.94,534,84334,2125608
2609,"King of Masks, The (Bian Lian)",1996,Drama,3.94,487,25471,115669
31437,Nobody Knows (Dare mo shiranai),2004,Drama,3.94,458,2517,408664
8580,Into the Woods,1991,Adventure|Comedy|Fantasy|Musical,3.94,456,23378,99851
7088,Black Orpheus (Orfeu Negro),1959,Drama|Romance,3.94,422,40423,53146
25750,Sherlock Jr.,1924,Comedy|Fantasy|Romance,3.94,404,992,15324
6920,"Cercle Rouge, Le (Red Circle, The)",1970,Crime|Thriller,3.94,370,11657,65531
8199,Ugetsu (Ugetsu monogatari),1953,Drama|Thriller,3.94,350,14696,46478
8235,Safety Last!,1923,Action|Comedy|Romance,3.94,319,22596,14429
7071,"Woman Under the Influence, A",1974,Drama,3.94,308,29845,72417
7937,"Silence, The (Tystnaden)",1963,Drama,3.94,306,11506,57611
46855,Army of Shadows (L'armée des ombres),1969,Action|Drama|Thriller|War,3.94,306,15383,64040
5373,"Cranes Are Flying, The (Letyat zhuravli)",1957,Drama|Romance|War,3.94,218,38360,50634
84847,Emma,2009,Comedy|Drama|Romance,3.94,212,183894,1366312
25963,"Young and the Damned, The (Olvidados, Los)",1950,Crime|Drama,3.94,167,800,42804
77854,"Work of Director Michel Gondry, The",2003,Comedy|Documentary,3.94,145,37106,384700
74727,Gentlemen of Fortune (Dzhentlmeny udachi),1972,Comedy|Crime|Drama|Mystery,3.94,103,20871,68519
589,Terminator 2: Judgment Day,1991,Action|Sci-Fi,3.93,52244,280,103064
1036,Die Hard,1988,Action|Crime|Thriller,3.93,30399,562,95016
44191,V for Vendetta,2006,Action|Sci-Fi|Thriller|IMAX,3.93,14356,752,434409
265,Like Water for Chocolate (Como agua para chocolate),1992,Drama|Fantasy|Romance,3.93,11975,18183,103994
475,In the Name of the Father,1993,Drama,3.93,9083,7984,107207
3006,"Insider, The",1999,Drama|Thriller,3.93,8802,9008,140352
1243,Rosencrantz and Guildenstern Are Dead,1990,Comedy|Drama,3.93,4178,18971,100519
3735,Serpico,1973,Crime|Drama,3.93,4123,9040,70666
1096,Sophie's Choice,1982,Drama,3.93,3681,15764,84707
6867,"Station Agent, The",2003,Comedy|Drama,3.93,3325,2056,340377
3508,"Outlaw Josey Wales, The",1976,Action|Adventure|Drama|Thriller|Western,3.93,3258,10747,75029
6993,Hannah and Her Sisters,1986,Comedy|Drama|Romance,3.93,2191,5143,91167
55908,"Man from Earth, The",2007,Drama|Sci-Fi,3.93,1751,13363,756683
27846,"Corporation, The",2003,Documentary,3.93,1552,11420,379225
55814,"Diving Bell and the Butterfly, The (Scaphandre et le papillon, Le)",2007,Drama,3.93,1540,2013,401383
2206,Suspicion,1941,Film-Noir|Mystery|Thriller,3.93,1424,11462,34248
2575,"Dreamlife of Angels, The (Vie rêvée des anges, La)",1998,Drama,3.93,1372,9840,120449
8337,"Caine Mutiny, The",1954,Drama|War,3.93,1025,10178,46816
61236,Waltz with Bashir (Vals im Bashir),2008,Animation|Documentary|Drama|War,3.93,1013,8885,1185616
7064,Beauty and the Beast (La belle et la bête),1946,Drama|Fantasy,3.93,961,648,38348
7706,Animal Crackers,1930,Comedy|Musical,3.93,922,13913,20640
907,"Gay Divorcee, The",1934,Comedy|Musical|Romance,3.93,898,28288,25164
7762,"Tinker, Tailor, Soldier, Spy",1979,Drama|Thriller,3.93,548,140207,80297
3679,"Decline of Western Civilization, The",1981,Documentary|Musical,3.93,426,21137,82252
52767,21 Up,1977,Documentary,3.93,407,20553,75610
6509,Ali: Fear Eats the Soul (Angst essen Seele auf),1974,Drama|Romance,3.93,311,216,71141
32460,Knockin' on Heaven's Door,1997,Action|Comedy|Crime|Drama,3.93,291,158,119472
25805,"Atalante, L'",1934,Comedy|Drama|Romance,3.93,261,43904,24844
8459,"Heiress, The",1949,Drama|Romance,3.93,246,28571,41452
50742,7 Plus Seven,1970,Documentary,3.93,244,50754,66356
6935,"Revolution Will Not Be Televised, The (a.k.a. Chavez: Inside the Coup)",2003,Documentary,3.93,243,33222,363510
4999,Dodsworth,1936,Drama|Romance,3.93,191,31507,27532
27033,"Kingdom II, The (Riget II)",1997,Drama|Horror|Mystery,3.93,184,22140,127392
26366,Harlan County U.S.A.,1976,Documentary,3.93,161,33324,74605
32525,"Earrings of Madame de..., The (Madame de...)",1953,Drama,3.93,121,27030,46022
41627,Samurai Rebellion (Jôi-uchi: Hairyô tsuma shimatsu),1967,Action|Drama,3.93,115,27031,61847
8335,Make Way for Tomorrow,1937,Drama,3.93,73,41059,29192
1,Toy Story,1995,Adventure|Animation|Children|Comedy|Fantasy,3.92,49695,862,114709
1270,Back to the Future,1985,Adventure|Comedy|Sci-Fi,3.92,41426,105,88763
4995,"Beautiful Mind, A",2001,Drama|Romance,3.92,21931,453,268978
1090,Platoon,1986,Drama|War,3.92,15808,792,91763
46578,Little Miss Sunshine,2006,Adventure|Comedy|Drama,3.92,11878,773,449059
7090,Hero (Ying xiong),2002,Action|Adventure|Drama,3.92,7267,79,299977
2313,"Elephant Man, The",1980,Drama,3.92,6813,1955,80678
2300,"Producers, The",1968,Comedy,3.92,6461,30197,63462
7323,"Good bye, Lenin!",2003,Comedy|Drama,3.92,4281,338,301357
2176,Rope,1948,Crime|Drama|Thriller,3.92,2866,1580,40746
2919,"Year of Living Dangerously, The",1982,Drama|Romance|War,3.92,2830,11541,86617
6104,Monty Python Live at the Hollywood Bowl,1982,Comedy,3.92,2446,11949,84352
