isbn,title,author,year,publisher,coverMedium,avgRating,ratingCount
1563893339,Death : The Time of Your Life (Death),Neil Gaiman,1997,DC Comics,http://images.amazon.com/images/P/1563893339.01.MZZZZZZZ.jpg,9.43,7
0553240749,Of Mice and Men,John Steinbeck,1982,Bantam Books,http://images.amazon.com/images/P/0553240749.01.MZZZZZZZ.jpg,9.43,7
0684835770,The BOOK OF VIRTUES,William J. Bennett,1996,Simon &amp; Schuster,http://images.amazon.com/images/P/0684835770.01.MZZZZZZZ.jpg,9.43,7
0765345013,Child of the Prophecy : Book Three of the Sevenwaters Trilogy (The Sevenwaters Trilogy),Juliet Marillier,2003,Tor Books,http://images.amazon.com/images/P/0765345013.01.MZZZZZZZ.jpg,9.43,7
0865714088,Divorce Your Car! : Ending the Love Affair with the Automobile,Katharine T. Alvord,2000,New Society Publishers,http://images.amazon.com/images/P/0865714088.01.MZZZZZZZ.jpg,9.43,7
0812504577,Frankenstein,Mary Wollstonecraft Shelley,1989,Tor Books,http://images.amazon.com/images/P/0812504577.01.MZZZZZZZ.jpg,9.43,7
0316107549,Classics of Western Literature: Bloom County 1986-1989,Berke Breathed,1990,Little Brown &amp; Co,http://images.amazon.com/images/P/0316107549.01.MZZZZZZZ.jpg,9.43,7
0060263857,Charlotte's Web,E. B. White,1952,Harpercollins Juvenile Books,http://images.amazon.com/images/P/0060263857.01.MZZZZZZZ.jpg,9.42,12
1577780728,"Jesus Freaks: DC Talk and The Voice of the Martyrs - Stories of Those Who Stood For Jesus, the Ultimate Jesus Freaks",DC Talk,1999,Bethany House Publishers,http://images.amazon.com/images/P/1577780728.01.MZZZZZZZ.jpg,9.42,12
3522128001,Die unendliche Geschichte: Von A bis Z,Michael Ende,1979,Thienemann,http://images.amazon.com/images/P/3522128001.01.MZZZZZZZ.jpg,9.42,12
0345339738,"The Return of the King (The Lord of the Rings, Part 3)",J.R.R. TOLKIEN,1986,Del Rey,http://images.amazon.com/images/P/0345339738.01.MZZZZZZZ.jpg,9.4,77
0060256672,Where the Sidewalk Ends : Poems and Drawings,Shel Silverstein,1974,HarperCollins,http://images.amazon.com/images/P/0060256672.01.MZZZZZZZ.jpg,9.4,25
0451456734,Queen of the Darkness (Black Jewels Trilogy),Anne Bishop,2000,Roc,http://images.amazon.com/images/P/0451456734.01.MZZZZZZZ.jpg,9.4,10
0962959170,The Teenage Liberation Handbook: How to Quit School and Get a Real Life and Education,Grace Llewellyn,1998,Lowry House Pub,http://images.amazon.com/images/P/0962959170.01.MZZZZZZZ.jpg,9.4,10
0671447483,PIONEER WOMEN,Joanna Stratton,1982,Touchstone,http://images.amazon.com/images/P/0671447483.01.MZZZZZZZ.jpg,9.4,5
0060275103,Ella Enchanted (Newbery Honor Book),Gail Carson Levine,1997,HarperCollins,http://images.amazon.com/images/P/0060275103.01.MZZZZZZZ.jpg,9.4,5
0310254752,The Case for Easter: Journalist Investigates the Evidence for the Resurrection,Lee Strobel,2004,Zondervan Publishing Company,http://images.amazon.com/images/P/0310254752.01.MZZZZZZZ.jpg,9.4,5
0451402383,Fire Song,Catherine Coulter,1985,Signet Book,http://images.amazon.com/images/P/0451402383.01.MZZZZZZZ.jpg,9.4,5
0060950536,Taking Charge of Your Fertility: The Definitive Guide to Natural Birth Control and Pregnancy Achievement,Toni Weschler,1995,Perennial,http://images.amazon.com/images/P/0060950536.01.MZZZZZZZ.jpg,9.4,5
0307010856,The Monster at the End of This Book,JON STONE,2003,Golden Books,http://images.amazon.com/images/P/0307010856.01.MZZZZZZZ.jpg,9.4,5
0140122060,Paris Trout (Contemporary American Fiction),Pete Dexter,1989,Penguin Books,http://images.amazon.com/images/P/0140122060.01.MZZZZZZZ.jpg,9.4,5
0316702757,Keeping You a Secret,Julie Anne Peters,2003,Megan Tingley,http://images.amazon.com/images/P/0316702757.01.MZZZZZZZ.jpg,9.4,5
0807281956,Harry Potter and the Sorcerer's Stone (Book 1 Audio CD),J. K. Rowling,1999,Listening Library,http://images.amazon.com/images/P/0807281956.01.MZZZZZZZ.jpg,9.4,5
0375804013,The Monster at the End of This Book (Jellybean Books(Tm).),Jon Stone,1999,Rhcp Mass Market,http://images.amazon.com/images/P/0375804013.01.MZZZZZZZ.jpg,9.4,5
072253955X,The Dalai Lama's Book of Wisdom,Dalai Lama,2000,Thorsons Publishers,http://images.amazon.com/images/P/072253955X.01.MZZZZZZZ.jpg,9.4,5
0812565495,Moonlight and Vines (Newford),Charles de Lint,1999,Tor Fantasy,http://images.amazon.com/images/P/0812565495.01.MZZZZZZZ.jpg,9.4,5
0486414108,Song of Myself (Dover Thrift Editions),Walt Whitman,2001,Dover Publications,http://images.amazon.com/images/P/0486414108.01.MZZZZZZZ.jpg,9.4,5
067942895X,The Complete Collected Poems of Maya Angelou,MAYA ANGELOU,1994,Random House,http://images.amazon.com/images/P/067942895X.01.MZZZZZZZ.jpg,9.4,5
0449214265,The Physician,Noah Gordon,1991,Fawcett Books,http://images.amazon.com/images/P/0449214265.01.MZZZZZZZ.jpg,9.4,5
0380709597,Ramona the Brave (Avon Camelot Books (Paperback)),Beverly Cleary,1995,HarperTrophy,http://images.amazon.com/images/P/0380709597.01.MZZZZZZZ.jpg,9.4,5
0451450965,A Fine and Private Place,Peter Beagle,1994,Roc,http://images.amazon.com/images/P/0451450965.01.MZZZZZZZ.jpg,9.4,5
0345384385,"The Star Wars Trilogy: Star Wars, the Empire Strikes Back, Return of the Jedi",George Lucas,1997,Del Rey Books,http://images.amazon.com/images/P/0345384385.01.MZZZZZZZ.jpg,9.4,5
0446515043,The Gold Coast,Nelson Demille,1990,Warner Books Inc,http://images.amazon.com/images/P/0446515043.01.MZZZZZZZ.jpg,9.4,5
0440238137,"The Golden Compass (His Dark Materials, Book 1)",PHILIP PULLMAN,2003,Laurel Leaf,http://images.amazon.com/images/P/0440238137.01.MZZZZZZZ.jpg,9.4,5
0316284610,The Unwanted: A Memoir of Childhood,Kien Nguyen,2002,Back Bay Books,http://images.amazon.com/images/P/0316284610.01.MZZZZZZZ.jpg,9.4,5
0590023764,The Kid Who Became President,Dan Gutman,1999,Scholastic,http://images.amazon.com/images/P/0590023764.01.MZZZZZZZ.jpg,9.4,5
0898799112,"Writer's Market 2000: 8,000 Editors Who Buy What You Write (Writer's Market)",Kirsten Holm,1999,F &amp; W Pubns,http://images.amazon.com/images/P/0898799112.01.MZZZZZZZ.jpg,9.4,5
067086871X,The Bone Collector (Lincoln Rhyme Novels (Hardcover)),Jeff Deaver,1997,Viking Books,http://images.amazon.com/images/P/067086871X.01.MZZZZZZZ.jpg,9.4,5
0060263954,Stuart Little 60th Anniversary Edition,E. B. White,1945,HarperCollins,http://images.amazon.com/images/P/0060263954.01.MZZZZZZZ.jpg,9.4,5
0451459407,"Death Masks (The Dresden Files, Book 5)",Jim Butcher,2003,Roc,http://images.amazon.com/images/P/0451459407.01.MZZZZZZZ.jpg,9.4,5
0679736301,Spider (Vintage Contemporaries),Patrick McGrath,1991,Vintage Books USA,http://images.amazon.com/images/P/0679736301.01.MZZZZZZZ.jpg,9.4,5
0316286850,Making Faces,Kevyn Aucoin,1999,"Little, Brown",http://images.amazon.com/images/P/0316286850.01.MZZZZZZZ.jpg,9.4,5
0345284259,Dragonquest Achille Cover,Anne Mccaffrey,1979,Ballantine Books,http://images.amazon.com/images/P/0345284259.01.MZZZZZZZ.jpg,9.4,5
0345360338,Falls the Shadow,Sharon Kay Penman,1989,Ballantine Books,http://images.amazon.com/images/P/0345360338.01.MZZZZZZZ.jpg,9.4,5
0609606425,Tales of a Female Nomad: Living at Large in the World,Rita Golden Gelman,2001,Crown Publishing Group (NY),http://images.amazon.com/images/P/0609606425.01.MZZZZZZZ.jpg,9.4,5
340412846X,"Missfits. Kennse einen, kennse alle. Das beste Frauenkabarett der Nation.",Stephanie Ã?Â?berall,1998,LÃ?Â¼bbe,http://images.amazon.com/images/P/340412846X.01.MZZZZZZZ.jpg,9.4,5
0375802118,"The Subtle Knife (His Dark Materials, Book 2)",Philip Pullman,1999,Alfred A. Knopf,http://images.amazon.com/images/P/0375802118.01.MZZZZZZZ.jpg,9.4,5
0786851473,Artemis Fowl: The Arctic Incident - Book #2 (Artemis Fowl (Mass Market)),Eoin Colfer,2004,Miramax Kids,http://images.amazon.com/images/P/0786851473.01.MZZZZZZZ.jpg,9.4,5
0140275363,The Iliad (Penguin Classics),Homer,1998,Penguin Books,http://images.amazon.com/images/P/0140275363.01.MZZZZZZZ.jpg,9.4,5
0141181230,Siddhartha: An Indian Tale (Penguin Twentieth-Century Classics),Hermann Hesse,1999,Penguin Books,http://images.amazon.com/images/P/0141181230.01.MZZZZZZZ.jpg,9.4,5
0792274512,National Geographic Field Guide to the Birds of North America : Revised and Updated,Unknown Unknown,1999,National Geographic,http://images.amazon.com/images/P/0792274512.01.MZZZZZZZ.jpg,9.4,5
0394815009,The Phantom Tollbooth,NORTON JUSTER,1961,Random House Books for Young Readers,http://images.amazon.com/images/P/0394815009.01.MZZZZZZZ.jpg,9.4,5
0671670050,The BRIDE,Julie Garwood,1989,Pocket,http://images.amazon.com/images/P/0671670050.01.MZZZZZZZ.jpg,9.4,5
0451458338,"The Darkest Road (The Fionavar Tapestry, Book 3)",Guy Gavriel Kay,2001,Roc,http://images.amazon.com/images/P/0451458338.01.MZZZZZZZ.jpg,9.4,5
0373790988,"Slippery When Wet: Under the Covers (Harlequin Blaze, 94)",Kristin Hardy,2003,Harlequin,http://images.amazon.com/images/P/0373790988.01.MZZZZZZZ.jpg,9.4,5
0399147888,Under Fire,W. E. B. Griffin,2002,Putnam Adult,http://images.amazon.com/images/P/0399147888.01.MZZZZZZZ.jpg,9.4,5
0374371520,Speak,Laurie Halse Anderson,1999,Farrar Straus Giroux,http://images.amazon.com/images/P/0374371520.01.MZZZZZZZ.jpg,9.4,5
0670032557,"The Drawing of the Three (The Dark Tower, Book 2)",Stephen King,2003,Viking Books,http://images.amazon.com/images/P/0670032557.01.MZZZZZZZ.jpg,9.4,5
0156012197,The Little Prince,Antoine de Saint-ExupÃ©ry,2000,Harvest Books,http://images.amazon.com/images/P/0156012197.01.MZZZZZZZ.jpg,9.39,23
0553274325,Johnny Got His Gun,Dalton Trumbo,1983,Bantam Books,http://images.amazon.com/images/P/0553274325.01.MZZZZZZZ.jpg,9.39,23
0517693119,More Than Complete Hitchhiker's Guide,Douglas Adams,1990,Bonanza Books,http://images.amazon.com/images/P/0517693119.01.MZZZZZZZ.jpg,9.38,16
0671741039,Swan Song,Robert McCammon,1987,Pocket,http://images.amazon.com/images/P/0671741039.01.MZZZZZZZ.jpg,9.38,16
0671744577,Eternity,Jude Deveraux,1992,Pocket,http://images.amazon.com/images/P/0671744577.01.MZZZZZZZ.jpg,9.38,8
0156004801,All the King's Men (Harvest Book),Robert Penn Warren,1996,Harvest Books,http://images.amazon.com/images/P/0156004801.01.MZZZZZZZ.jpg,9.38,8
0740721984,Fuzzy Logic Get Fuzzy 2,Darby Conley,2002,Andrews McMeel Publishing,http://images.amazon.com/images/P/0740721984.01.MZZZZZZZ.jpg,9.38,8
0374516812,The Lottery and Other Stories,Shirley Jackson,1992,Farrar Straus Giroux,http://images.amazon.com/images/P/0374516812.01.MZZZZZZZ.jpg,9.38,8
0385314388,Motherless Daughters: The Legacy of Loss,Hope Edelman,1995,Delta Trade Paperbacks,http://images.amazon.com/images/P/0385314388.01.MZZZZZZZ.jpg,9.38,8
0064440044,Little Bear (An I Can Read Book),Elsa Holmelund Minarik,1978,HarperTrophy,http://images.amazon.com/images/P/0064440044.01.MZZZZZZZ.jpg,9.38,8
0060254920,Where the Wild Things Are,Maurice Sendak,1988,HarperCollins,http://images.amazon.com/images/P/0060254920.01.MZZZZZZZ.jpg,9.38,8
0373835280,Forever and Always,Lori Foster,2002,Harlequin,http://images.amazon.com/images/P/0373835280.01.MZZZZZZZ.jpg,9.38,8
0312957572,Seventh Scroll,Wilbur A. Smith,1996,St. Martin's Press,http://images.amazon.com/images/P/0312957572.01.MZZZZZZZ.jpg,9.38,8
0889740224,Daughters of Copper Woman,Anne Cameron,1988,Press Gang Publishers,http://images.amazon.com/images/P/0889740224.01.MZZZZZZZ.jpg,9.38,8
0066214769,"Children of the Storm (Peters, Elizabeth)",Elizabeth Peters,2003,William Morrow,http://images.amazon.com/images/P/0066214769.01.MZZZZZZZ.jpg,9.38,8
0684823780,Mere Christianity,C. S. Lewis,1996,Simon &amp; Schuster,http://images.amazon.com/images/P/0684823780.01.MZZZZZZZ.jpg,9.36,11
0836218663,The Revenge Of The Baby-Sat,Bill Watterson,1991,Andrews McMeel Publishing,http://images.amazon.com/images/P/0836218663.01.MZZZZZZZ.jpg,9.36,11
0836217691,Homicidal Psycho Jungle Cat: A Calvin and Hobbes Collection,Bill Watterson,1994,Andrews McMeel Publishing,http://images.amazon.com/images/P/0836217691.01.MZZZZZZZ.jpg,9.35,20
0836218981,The Indispensable Calvin And Hobbes,Bill Watterson,1992,Andrews McMeel Publishing,http://images.amazon.com/images/P/0836218981.01.MZZZZZZZ.jpg,9.35,17
0064409422,"The Lion, the Witch and the Wardrobe (Full-Color Collector's Edition)",C. S. Lewis,2000,HarperTrophy,http://images.amazon.com/images/P/0064409422.01.MZZZZZZZ.jpg,9.35,17
0440174643,Roots,ALEX HALEY,1980,Dell,http://images.amazon.com/images/P/0440174643.01.MZZZZZZZ.jpg,9.33,21
0689711522,Silver on the Tree,Susan Cooper,1987,Simon Pulse,http://images.amazon.com/images/P/0689711522.01.MZZZZZZZ.jpg,9.33,12
0618129081,"The Two Towers (The Lord of the Rings, Part 2)",J. R. R. Tolkien,2001,Houghton Mifflin Company,http://images.amazon.com/images/P/0618129081.01.MZZZZZZZ.jpg,9.33,12
0020418809,CADDIE WOODLAWN,Carol Ryrie Brink,1970,Simon Pulse,http://images.amazon.com/images/P/0020418809.01.MZZZZZZZ.jpg,9.33,9
0486250334,Wizard of Oz Postcards in Full Color (Card Books),Ted Menten,1986,Dover Publications,http://images.amazon.com/images/P/0486250334.01.MZZZZZZZ.jpg,9.33,9
0307001164,101 Dalmatians,Justine Korman,1996,Golden Books Publishing Company,http://images.amazon.com/images/P/0307001164.01.MZZZZZZZ.jpg,9.33,6
156341029X,Stone Butch Blues,Leslie Feinberg,1993,Firebrand Books,http://images.amazon.com/images/P/156341029X.01.MZZZZZZZ.jpg,9.33,6
0156001454,Winterdance: The Fine Madness of Running the Iditarod,Gary Paulsen,1995,Harvest Books,http://images.amazon.com/images/P/0156001454.01.MZZZZZZZ.jpg,9.33,6
0931580587,Ain't Nobody's Business If You Do : The Absurdity of Consensual Crimes in Our Free Country,Peter McWilliams,1996,Prelude Press,http://images.amazon.com/images/P/0931580587.01.MZZZZZZZ.jpg,9.33,6
8420636282,El Principito,Antoine De Saint-Exupery,2002,Distribooks,http://images.amazon.com/images/P/8420636282.01.MZZZZZZZ.jpg,9.33,6
0679419616,From Beginning to End: The Rituals of Our Lives,Robert Fulghum,1995,Random House Inc,http://images.amazon.com/images/P/0679419616.01.MZZZZZZZ.jpg,9.33,6
0671641778,Firebrand,Marion Zimmer Bradley,1987,Simon &amp; Schuster,http://images.amazon.com/images/P/0671641778.01.MZZZZZZZ.jpg,9.33,6
0886774543,"Oathbreakers (Vows and Honor, Book 2)",Mercedes Lackey,1995,Daw Books,http://images.amazon.com/images/P/0886774543.01.MZZZZZZZ.jpg,9.33,6
0743410068,War Letters : Extraordinary Correspondence from American Wars,Andrew Carroll,2002,Washington Square Press,http://images.amazon.com/images/P/0743410068.01.MZZZZZZZ.jpg,9.33,6
0671553038,LIFE SUPPORT,Tess Gerritsen,1997,Atria,http://images.amazon.com/images/P/0671553038.01.MZZZZZZZ.jpg,9.33,6
0671876465,Mirror Dance,Lois McMaster Bujold,1995,Baen,http://images.amazon.com/images/P/0671876465.01.MZZZZZZZ.jpg,9.33,6
0140346406,The Twits,Roald Dahl,1991,Penguin USA,http://images.amazon.com/images/P/0140346406.01.MZZZZZZZ.jpg,9.33,6
0849916739,The Wounded Spirit,Frank Peretti,2000,W Publishing Group,http://images.amazon.com/images/P/0849916739.01.MZZZZZZZ.jpg,9.33,6
0553204564,All Things Bright and Beautiful,James Herriot,1981,Bantam Doubleday Dell,http://images.amazon.com/images/P/0553204564.01.MZZZZZZZ.jpg,9.33,6
067003116X,Report from Ground Zero: The Story of the Rescue Efforts at the World Trade Center,Dennis Smith,2002,Penguin Putnam,http://images.amazon.com/images/P/067003116X.01.MZZZZZZZ.jpg,9.33,6
0099429284,The Godfather,Mario Puzo,2001,Arrow,http://images.amazon.com/images/P/0099429284.01.MZZZZZZZ.jpg,9.33,6
0440218039,The Wood Beyond (Dalziel and Pascoe Mysteries (Paperback)),REGINALD HILL,1997,Dell,http://images.amazon.com/images/P/0440218039.01.MZZZZZZZ.jpg,9.33,6
0441006841,Obsidian Butterfly,Laurell K. Hamilton,2000,Ace Books,http://images.amazon.com/images/P/0441006841.01.MZZZZZZZ.jpg,9.33,6
0060937319,A People's History of the United States: 1492 to Present,Howard Zinn,2001,Perennial,http://images.amazon.com/images/P/0060937319.01.MZZZZZZZ.jpg,9.33,6
0671456547,Truman,David McCullough,1992,Simon &amp; Schuster,http://images.amazon.com/images/P/0671456547.01.MZZZZZZZ.jpg,9.33,6
0345368924,All the Weyrs of Pern,Anne McCaffrey,1991,Ballantine Books,http://images.amazon.com/images/P/0345368924.01.MZZZZZZZ.jpg,9.33,6
0446612766,Still Life with Crows,Douglas Preston,2004,Warner Books,http://images.amazon.com/images/P/0446612766.01.MZZZZZZZ.jpg,9.33,6
0451166361,The Glass Menagerie,Tennessee Williams,1993,Signet Book,http://images.amazon.com/images/P/0451166361.01.MZZZZZZZ.jpg,9.33,6
0192816209,"Alice's Adventures in Wonderland ; And, Through the Looking-Glass and What Alice Found There (The World's Classics)",Lewis Carroll,1983,Oxford University Press,http://images.amazon.com/images/P/0192816209.01.MZZZZZZZ.jpg,9.33,6
0345440056,Death of a Stranger,ANNE PERRY,2002,Ballantine Books,http://images.amazon.com/images/P/0345440056.01.MZZZZZZZ.jpg,9.33,6
039480001X,The Cat in the Hat,Dr. Seuss,1957,Random House Books for Young Readers,http://images.amazon.com/images/P/039480001X.01.MZZZZZZZ.jpg,9.31,32
0836217241,The Far Side Gallery 4,Gary Larson,1993,Andrews McMeel Publishing,http://images.amazon.com/images/P/0836217241.01.MZZZZZZZ.jpg,9.31,16
0394747232,Maus a Survivors Tale: My Father Bleeds History,Art Spiegelman,1986,Pantheon Books,http://images.amazon.com/images/P/0394747232.01.MZZZZZZZ.jpg,9.31,16
0689714335,The Cat Who Went to Heaven,Elizabeth Coatsworth,1990,Aladdin,http://images.amazon.com/images/P/0689714335.01.MZZZZZZZ.jpg,9.31,13
0836221362,It's A Magical World: A Calvin and Hobbes Collection,Bill Watterson,1996,Andrews McMeel Publishing,http://images.amazon.com/images/P/0836221362.01.MZZZZZZZ.jpg,9.3,20
8445071777,"El Senor De Los Anillos: El Retorno Del Rey (Tolkien, J. R. R. Lord of the Rings. 3.)",J. R. R. Tolkien,2001,Distribooks,http://images.amazon.com/images/P/8445071777.01.MZZZZZZZ.jpg,9.29,7
0060801263,Tree Grows In Brooklyn,Betty Smith,1988,Harpercollins Publisher,http://images.amazon.com/images/P/0060801263.01.MZZZZZZZ.jpg,9.29,7
2253007102,Les Fleurs Du Mal,C. Baudelaire,1972,Livre De Poche French,http://images.amazon.com/images/P/2253007102.01.MZZZZZZZ.jpg,9.29,7
0786927089,Dragons of Summer Flame,Margaret Weis,2002,Wizards of the Coast,http://images.amazon.com/images/P/0786927089.01.MZZZZZZZ.jpg,9.29,7
0385247745,The Power of Myth (Illustrated Edition),Joseph Campbell,1988,Doubleday Books,http://images.amazon.com/images/P/0385247745.01.MZZZZZZZ.jpg,9.29,7
843760494X,Cien AÃ±os de Soledad,Gabriel GarcÃ­a MÃ¡rquez,1994,Ediciones Catedra S.A.,http://images.amazon.com/images/P/843760494X.01.MZZZZZZZ.jpg,9.29,7
0886778697,The Faded Sun Trilogy,C. J. Cherryh,2000,Daw Books,http://images.amazon.com/images/P/0886778697.01.MZZZZZZZ.jpg,9.29,7
1853262390,Orlando: A Biography,Virginia Woolf,1999,Lb May &amp; Assoc Inc,http://images.amazon.com/images/P/1853262390.01.MZZZZZZZ.jpg,9.29,7
0505525542,Sex and the Single Vampire,Katie Macalister,2004,Love Spell,http://images.amazon.com/images/P/0505525542.01.MZZZZZZZ.jpg,9.29,7
0380761483,So Worthy My Love,Kathleen E. Woodiwiss,1990,Avon,http://images.amazon.com/images/P/0380761483.01.MZZZZZZZ.jpg,9.29,7
0380010038,The Cay,Theodore Taylor,1995,Avon Books,http://images.amazon.com/images/P/0380010038.01.MZZZZZZZ.jpg,9.29,7
0836228804,Poodles: A Book of Postcards,Andrews McMeel Publishing,1997,Andrews McMeel Pub,http://images.amazon.com/images/P/0836228804.01.MZZZZZZZ.jpg,9.29,7
038070918X,Beezus and Ramona,Beverly Cleary,1990,HarperTrophy,http://images.amazon.com/images/P/038070918X.01.MZZZZZZZ.jpg,9.29,7
1555837336,Screening Party,Dennis Hensley,2002,Consortium,http://images.amazon.com/images/P/1555837336.01.MZZZZZZZ.jpg,9.29,7
0345296087,The Return of the King (Lord of the Rings (Paperback)),J. R. R. Tolkien,1981,Ballantine Books,http://images.amazon.com/images/P/0345296087.01.MZZZZZZZ.jpg,9.29,7
0786915501,"Player's Handbook: Core Rulebook I (Dungeons &amp; Dragons, Third Edition)",Not Applicable (Na ),2000,Wizards of the Coast,http://images.amazon.com/images/P/0786915501.01.MZZZZZZZ.jpg,9.29,7
0931674085,A Cup of Christmas Tea,Tom Hegg,1989,Waldman House Press,http://images.amazon.com/images/P/0931674085.01.MZZZZZZZ.jpg,9.29,7
